date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:52:07	49487/49487	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:13%20GMT	https://www.vovi.studio/cinema	www.vovi.studio/cinema.html	(from https://www.vovi.studio/)
02:52:08	45515/45515	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:14%20GMT	https://www.vovi.studio/blog/its-official-were-a-webflow-professional-partner	www.vovi.studio/blog/its-official-were-a-webflow-professional-partner.html	(from https://www.vovi.studio/)
02:52:09	47066/47066	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:15%20GMT	https://www.vovi.studio/blog/our-favourite-moments-from-this-years-earth-day-stream	www.vovi.studio/blog/our-favourite-moments-from-this-years-earth-day-stream.html	(from https://www.vovi.studio/)
02:52:10	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:16%20GMT	https://www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	(from https://www.vovi.studio/)
02:52:11	119876/119876	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:17%20GMT	https://www.vovi.studio/works/cloe-cassandro	www.vovi.studio/works/cloe-cassandro.html	(from https://www.vovi.studio/works)
02:52:12	101165/101165	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:18%20GMT	https://www.vovi.studio/works/project-giving-back	www.vovi.studio/works/project-giving-back.html	(from https://www.vovi.studio/works)
02:52:13	98862/98862	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:19%20GMT	https://www.vovi.studio/works/le-grand-societe	www.vovi.studio/works/le-grand-societe.html	(from https://www.vovi.studio/works)
02:52:14	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:20%20GMT	https://www.vovi.studio/works/safari-drive	www.vovi.studio/works/safari-drive	(from https://www.vovi.studio/works)
02:52:15	123468/123468	---M-Z	200	added ('OK')	text/html	date:Sun,%2026%20Dec%202021%2021:22:21%20GMT	https://www.vovi.studio/works/the-salad-project	www.vovi.studio/works/the-salad-project.html	(from https://www.vovi.studio/works)
02:52:17	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:23%20GMT	https://www.vovi.studio/our-services	www.vovi.studio/our-services	(from https://www.vovi.studio/)
02:52:17	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:23%20GMT	https://www.vovi.studio/blog/evian-target-100-recycled-plastic	www.vovi.studio/blog/evian-target-100-recycled-plastic.17.delayed	(from https://www.vovi.studio/blog)
02:52:18	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:24%20GMT	https://www.vovi.studio/blog/what-is-sustainable-marketing	www.vovi.studio/blog/what-is-sustainable-marketing	(from https://www.vovi.studio/blog)
02:53:01	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:26%20GMT	https://www.vovi.studio/contact	www.vovi.studio/contact	(from https://www.vovi.studio/)
02:53:01	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:26%20GMT	https://www.vovi.studio/services/websites	www.vovi.studio/services/websites	(from https://www.vovi.studio/)
02:53:05	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:27%20GMT	https://www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	(from https://www.vovi.studio/)
02:53:05	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:22:27%20GMT	https://www.vovi.studio/works/safari-drive	www.vovi.studio/works/safari-drive	(from https://www.vovi.studio/works)
02:53:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:12%20GMT	https://www.vovi.studio/our-services	www.vovi.studio/our-services	(from https://www.vovi.studio/)
02:53:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:12%20GMT	https://www.vovi.studio/blog/what-is-sustainable-marketing	www.vovi.studio/blog/what-is-sustainable-marketing	(from https://www.vovi.studio/blog)
02:53:48	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:13%20GMT	https://www.vovi.studio/contact	www.vovi.studio/contact	(from https://www.vovi.studio/)
02:53:48	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:13%20GMT	https://www.vovi.studio/services/websites	www.vovi.studio/services/websites	(from https://www.vovi.studio/)
02:53:49	0/-1	---M--	502	error ('')			https://www.vovi.studio/blog/evian-target-100-recycled-plastic	www.vovi.studio/blog/evian-target-100-recycled-plastic	(from https://www.vovi.studio/blog)
02:53:49	16/16	---MC-	502	error ('Bad%20Gateway')	text/html	date:Sun,%2026%20Dec%202021%2021:23:54%20GMT	https://www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	www.vovi.studio/blog/static-studio-seeks-illustrating-animator-to-help-get-them-moving	(from https://www.vovi.studio/)
02:53:49	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:54%20GMT	https://www.vovi.studio/works/safari-drive	www.vovi.studio/works/safari-drive	(from https://www.vovi.studio/works)
02:53:49	0/-1	---M--	502	error ('')			https://www.vovi.studio/blog/evian-target-100-recycled-plastic	www.vovi.studio/blog/evian-target-100-recycled-plastic	(from https://www.vovi.studio/blog)
02:53:50	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Sun,%2026%20Dec%202021%2021:23:56%20GMT	https://www.vovi.studio/blog/what-is-sustainable-marketing	www.vovi.studio/blog/what-is-sustainable-marketing	(from https://www.vovi.studio/blog)
